date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:06:04	8824/8824	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2007/12/380-and-pandora/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/12/380-and-pandora/feed/index.html	(from http://my.malloc.us/silverspring/2007/12/380-and-pandora/)
14:06:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:38%20GMT	http://my.malloc.us/silverspring/?p=20	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index341b.html	(from http://my.malloc.us/silverspring/2007/12/380-and-pandora/)
14:06:07	915/915	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2007/11/idstorage-keys-0x0004-0x0008-generating-hash/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/11/idstorage-keys-0x0004-0x0008-generating-hash/feed/index.html	(from http://my.malloc.us/silverspring/2007/11/idstorage-keys-0x0004-0x0008-generating-hash/)
14:06:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:41%20GMT	http://my.malloc.us/silverspring/?p=13	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index2dc4.html	(from http://my.malloc.us/silverspring/2007/11/idstorage-keys-0x0004-0x0008-generating-hash/)
14:06:09	870/870	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2007/10/ipl-decrypt-sample-direct-hw-access/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/10/ipl-decrypt-sample-direct-hw-access/feed/index.html	(from http://my.malloc.us/silverspring/2007/10/ipl-decrypt-sample-direct-hw-access/)
14:06:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:43%20GMT	http://my.malloc.us/silverspring/?p=3	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index2207.html	(from http://my.malloc.us/silverspring/2007/10/ipl-decrypt-sample-direct-hw-access/)
14:06:11	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2025%20Aug%202011%2012:05:44%20GMT	http://my.malloc.us/silverspring/2007/10/ipl-decrypt-sample-direct-hw-access/trackback/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/10/ipl-decrypt-sample-direct-hw-access/trackback/index.html	(from http://my.malloc.us/silverspring/2007/10/ipl-decrypt-sample-direct-hw-access/)
14:06:12	5107/5107	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2007/11/the-new-psp-tech-docs-article01/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/11/the-new-psp-tech-docs-article01/feed/index.html	(from http://my.malloc.us/silverspring/2007/11/the-new-psp-tech-docs-article01/)
14:06:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:46%20GMT	http://my.malloc.us/silverspring/?p=17	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/indexd8eb.html	(from http://my.malloc.us/silverspring/2007/11/the-new-psp-tech-docs-article01/)
14:06:14	1585/1585	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2007/11/the-new-psp-technical-docs/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/11/the-new-psp-technical-docs/feed/index.html	(from http://my.malloc.us/silverspring/2007/11/the-new-psp-technical-docs/)
14:06:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:48%20GMT	http://my.malloc.us/silverspring/?p=14	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index0b69.html	(from http://my.malloc.us/silverspring/2007/11/the-new-psp-technical-docs/)
14:06:15	2118/2118	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2007/12/03g-model-psp/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/12/03g-model-psp/feed/index.html	(from http://my.malloc.us/silverspring/2007/12/03g-model-psp/)
14:06:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:49%20GMT	http://my.malloc.us/silverspring/?p=21	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/index3965.html	(from http://my.malloc.us/silverspring/2007/12/03g-model-psp/)
14:06:16	791/791	---MC-	200	added ('OK')	text/xml	etag:%22e1d8a4c18cf3ed4dda1a05a858540ccc%22	http://my.malloc.us/silverspring/2007/11/finally/feed/	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/2007/11/finally/feed/index.html	(from http://my.malloc.us/silverspring/2007/11/finally/)
14:06:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Aug%202011%2012:05:50%20GMT	http://my.malloc.us/silverspring/?p=15	C:/Users/Felix/PSP/Programming/pages/complete%20pages/Silverspring/Silverspring/my.malloc.us/silverspring/indexa1ca.html	(from http://my.malloc.us/silverspring/2007/11/finally/)
